Accession ID,subtype,genotype
JF920062,A,GA7
JF920062,A,GA7
JF920062,A,GA3
JF920062,A,GA3
JF920062,A,NA1
JF920065,A,GA7
JF920065,A,GA7
JF920066,A,GA7
JF920066,A,GA7
JF920063,A,GA7
JF920063,A,GA7
JF920063,A,GA3
JF920063,A,GA3
JF920057,A,GA2
JF920057,A,NA2
JF920057,A,GA2
JF920057,A,NA2
JF920057,A,NA1
JF920057,A,NA1
JF920046,A,NA1
JF920046,A,NA1
JF920048,A,NA1
JF920048,A,NA1
JF920051,A,NA1
JF920051,A,NA1
JF920049,A,NA1
JF920049,A,NA1
JF920047,A,NA1
JF920047,A,NA1
JF979145,A,NA1
JF979145,A,NA1
JF979145,A,NA1
JF979146,B,BAIX
JF979146,B,BAIX
JF979146,B,BAIX
JF979146,B,BAVII
JF979146,B,BAIV
JF979146,B,BAX
JF920052,A,NA1
JF920052,A,NA1
JF920052,A,NA1
JF920055,A,NA1
JF920055,A,NA1
JF979147,A,NA1
JF979147,A,NA1
JF979147,A,NA1
JF979147,A,NA1
JF979149,A,NA1
JF979149,A,NA1
JF979149,A,NA1
JF920053,A,NA1
JF920053,A,NA1
JF920053,A,NA1
JF920054,A,NA1
JF920054,A,NA1
JF979148,A,NA1
JF979148,A,NA1
JF979148,A,NA1
JF979150,B,BAIX
JF979150,B,BAVII
JF979150,B,BAIX
JF979150,B,BAIX
JF979150,B,BAIII
JF979150,B,BAX
JF979151,A,NA1
JF979151,A,NA1
JF979151,A,NA1
JF979151,A,NA1
JF979152,A,NA1
JF979152,A,NA1
JF979152,A,NA1
JF979153,A,NA1
JF979153,A,NA1
JF979153,A,NA1
JF979154,B,BAIX
JF979154,B,BAVII
JF979154,B,BAIV
JF979154,B,BAIII
JF979154,B,BAI
JF979154,B,BAIII
JF979155,A,NA1
JF979155,A,NA1
JF979155,A,NA1
JF979156,A,NA1
JF979156,A,NA1
JF979156,A,NA1
JF979156,A,NA1
JF979157,A,NA1
JF979157,A,NA1
JF920050,A,NA1
JF920050,A,NA1
JF920058,A,GA5
JF920058,A,GA5
JF920069,A,GA1
JF920070,A,GA1
