Accession ID,subtype,genotype
KF030137,A,NA1
KF030137,A,NA1
KF030137,A,NA1
KF030138,A,NA1
KF030138,A,NA1
KF030138,A,NA1
KF030159,B,BAIX
KF030159,B,BAIX
KF030159,B,BAVII
KF030159,B,BAIX
KF030159,B,BAIV
KF030159,B,BAVI
KF030139,A,NA1
KF030139,A,NA1
KF030140,A,NA1
KF030140,A,NA1
KF030140,A,NA1
KF030140,A,NA1
KF030141,A,NA1
KF030141,A,NA1
KF030141,A,NA1
KF030160,B,BAIX
KF030160,B,BAIX
KF030160,B,BAIX
KF030160,B,BAVII
KF030160,B,BAIII
KF030160,B,BAIII
KF030142,A,NA1
KF030142,A,NA1
KF030142,A,NA1
KF030143,A,NA1
KF030143,A,NA1
KF030143,A,NA1
KF030143,A,NA1
KF030161,B,BAIX
KF030161,B,BAVII
KF030161,B,BAIX
KF030161,B,BAIX
KF030161,B,BAIII
KF030161,B,BAIII
KF030144,A,NA1
KF030144,A,NA1
KF030144,A,NA1
KF030145,A,NA1
KF030145,A,NA1
KF030145,A,NA1
KF030146,A,NA1
KF030146,A,NA1
KF030147,A,NA1
KF030147,A,NA1
KF030147,A,NA1
KF030162,B,BAIX
KF030162,B,BAIX
KF030162,B,BAVII
KF030162,B,BAIX
KF030162,B,BAIV
KF030162,B,BAIII
KF030148,A,NA1
KF030148,A,NA1
KF030148,A,NA1
KF030149,A,NA1
KF030149,A,NA1
KF030149,A,NA1
KF030150,A,NA1
KF030150,A,NA1
KF030150,A,NA1
KF030163,B,BAIX
KF030163,B,BAVII
KF030163,B,BAIX
KF030163,B,BAIX
KF030163,B,BAIII
KF030163,B,BAIII
KF030164,B,BAX
KF030164,B,BAVII
KF030164,B,BAI
KF030164,B,BAIII
KF030164,B,BAI
KF030164,B,BAIII
KF030151,A,NA1
KF030151,A,NA1
KF030151,A,NA1
KF030165,B,BAX
KF030165,B,BAVII
KF030165,B,BAI
KF030165,B,BAIII
KF030165,B,BAI
KF030165,B,BAIX
KF030166,B,BAIX
KF030166,B,BAIX
KF030166,B,BAIX
KF030166,B,BAVII
KF030166,B,BAIV
KF030166,B,BAIII
KF030152,A,NA1
KF030152,A,NA1
KF030152,A,NA1
KF030152,A,NA1
KF030167,B,BAIX
KF030167,B,BAVII
KF030167,B,BAIII
KF030167,B,BAI
KF030167,B,BAIII
KF030167,B,BAI
KF030168,B,BAVII
KF030168,B,BAI
KF030168,B,BAIII
KF030168,B,BAIV
KF030168,B,BAIII
KF030168,B,BAVII
KF030169,B,BAIX
KF030169,B,BAVII
KF030169,B,BAIII
KF030169,B,BAI
KF030169,B,BAIII
KF030169,B,BAI
KF030170,B,BAIX
KF030170,B,BAIX
KF030170,B,BAIX
KF030170,B,BAVII
KF030170,B,BAIX
KF030170,B,BAIII
KF030171,B,BAIX
KF030171,B,BAIX
KF030171,B,BAVII
KF030171,B,BAIV
KF030171,B,BAIII
KF030171,B,BAVII
KF030172,B,BAIX
KF030172,B,BAI
KF030172,B,BAVI
KF030172,B,BAVI
KF030172,B,BAI
KF030172,B,BAVII
KF030173,B,BAIX
KF030173,B,BAIX
KF030173,B,BAVII
KF030173,B,BAIII
KF030173,B,BAIV
KF030173,B,BAIII
KF030174,B,BAIX
KF030174,B,BAIX
KF030174,B,BAIX
KF030174,B,BAVII
KF030174,B,BAIV
KF030174,B,BAVII
KF030175,B,BAIX
KF030175,B,BAIX
KF030175,B,BAIX
KF030175,B,BAVII
KF030175,B,BAIX
KF030175,B,BAIII
KF030153,A,NA1
KF030153,A,NA1
KF030153,A,NA1
KF030176,B,BAIX
KF030176,B,BAIX
KF030176,B,BAVII
KF030176,B,BAIII
KF030176,B,BAIV
KF030176,B,BAIII
KF030177,B,BAIX
KF030177,B,BAIX
KF030177,B,BAIX
KF030177,B,BAVII
KF030177,B,BAI
KF030177,B,BAIX
KF030178,B,BAIX
KF030178,B,BAIX
KF030178,B,BAIX
KF030178,B,BAVII
KF030178,B,BAIX
KF030154,A,ON1
KF030154,A,ON1
KF030154,A,ON1
KF030179,B,BAIX
KF030179,B,BAIX
KF030179,B,BAIX
KF030179,B,BAVII
KF030179,B,BAIX
KF030179,B,BAVII
KF030180,B,BAIX
KF030180,B,BAIX
KF030180,B,BAVI
KF030180,B,BAI
KF030180,B,BAVII
KF030180,B,BAIII
KF030155,A,NA1
KF030155,A,NA1
KF030155,A,NA1
KF030181,B,BAIX
KF030181,B,BAIX
KF030181,B,BAVII
KF030181,B,BAIII
KF030181,B,BAIV
KF030181,B,BAIII
KF030182,B,BAIX
KF030182,B,BAIX
KF030182,B,BAIX
KF030182,B,BAVII
KF030182,B,BAIV
KF030182,B,BAIII
KF030183,B,BAIX
KF030183,B,BAIX
KF030183,B,BAIX
KF030183,B,BAVII
KF030183,B,BAIV
KF030183,B,BAIII
KF030184,B,BAIX
KF030184,B,BAIX
KF030184,B,BAIX
KF030184,B,BAVII
KF030184,B,BAIV
KF030184,B,BAIII
KF030156,A,NA1
KF030156,A,NA1
KF030156,A,NA1
KF030157,A,NA1
KF030157,A,NA1
KF030157,A,NA1
KF030185,B,BAIX
KF030185,B,BAIX
KF030185,B,BAVI
KF030185,B,BAVII
KF030185,B,BAIII
KF030185,B,BAIII
KF030158,A,NA1
KF030158,A,NA1
KF030158,A,NA1
KF030158,A,NA1
