Accession ID,subtype,genotype
KP269180,B,BAIX
KP269180,B,BAIX
KP269180,B,BAIX
KP269180,B,BAVII
KP269180,B,BAIV
KP269180,B,BAIX
KP269220,A,NA1
KP269220,A,NA1
KP269221,A,NA1
KP269221,A,NA1
KP269222,A,NA1
KP269222,A,NA1
KP269223,A,NA1
KP269223,A,NA1
KP269224,A,NA1
KP269224,A,NA1
KP269225,A,NA1
KP269225,A,NA1
KP269226,A,NA1
KP269226,A,NA1
KP269190,A,ON1
KP269190,A,ON1
KP269227,A,NA1
KP269227,A,NA1
KP269191,A,ON1
KP269191,A,ON1
KP269228,A,NA1
KP269228,A,NA1
KP269192,A,ON1
KP269193,A,ON1
KP269229,A,NA1
KP269229,A,NA1
KP269230,A,NA1
KP269230,A,NA1
KP269230,A,NA1
KP269231,A,NA1
KP269231,A,NA1
KP269231,A,NA1
KP269194,A,ON1
KP269194,A,ON1
KP269232,A,NA1
KP269232,A,NA1
KP269233,A,NA1
KP269233,A,NA1
KP269234,A,NA1
KP269234,A,NA1
KP269235,A,NA1
KP269235,A,NA1
KP269236,A,NA1
KP269236,A,NA1
KP269237,A,NA1
KP269237,A,NA1
KP269238,A,NA1
KP269238,A,NA1
KP269239,A,NA1
KP269239,A,NA1
KP269195,A,ON1
KP269195,A,ON1
KP269240,A,NA1
KP269240,A,NA1
KP269196,A,ON1
KP269196,A,ON1
KP269196,A,ON1
KP269196,A,ON1
KP269196,A,ON1
KP269197,A,ON1
KP269198,A,ON1
KP269198,A,ON1
KP269199,A,ON1
KP269200,A,ON1
KP269201,A,ON1
KP269202,A,ON1
KP269202,A,ON1
KP269203,A,ON1
KP269203,A,ON1
KP269181,B,BAIX
KP269181,B,BAIX
KP269181,B,BAVII
KP269181,B,BAIX
KP269181,B,BAIX
KP269204,A,ON1
KP269204,A,ON1
KP269205,A,ON1
KP269205,A,ON1
KP269205,A,ON1
KP269205,A,ON1
KP269205,A,ON1
KP269206,A,ON1
KP269206,A,ON1
KP269206,A,ON1
KP269206,A,ON1
KP269206,A,ON1
KP269182,B,BAIX
KP269182,B,BAIX
KP269182,B,BAIX
KP269182,B,BAVII
KP269182,B,BAIX
KP269207,A,ON1
KP269207,A,ON1
KP269208,A,ON1
KP269208,A,ON1
KP269241,A,NA1
KP269241,A,NA1
KP269241,A,NA1
KP269209,A,ON1
KP269209,A,ON1
KP269242,A,NA1
KP269242,A,NA1
KP269183,B,BAIX
KP269183,B,BAIX
KP269183,B,BAVII
KP269183,B,BAIX
KP269183,B,BAIX
KP269243,A,NA1
KP269243,A,NA1
KP269210,A,ON1
KP269210,A,ON1
KP269211,A,ON1
KP269211,A,ON1
KP269212,A,ON1
KP269212,A,ON1
KP269213,A,ON1
KP269213,A,ON1
KP269214,A,ON1
KP269214,A,ON1
KP269215,A,ON1
KP269215,A,ON1
KP269216,A,ON1
KP269216,A,ON1
KP269217,A,ON1
KP269217,A,ON1
KP269217,A,ON1
KP269217,A,ON1
KP269217,A,ON1
KP269218,A,ON1
KP269218,A,ON1
KP269184,B,BAIX
KP269184,B,BAIX
KP269184,B,BAIX
KP269184,B,BAVII
KP269184,B,BAIX
KP269185,B,BAIX
KP269185,B,BAIX
KP269185,B,BAIX
KP269185,B,BAVII
KP269185,B,BAIX
KP269186,B,BAIX
KP269186,B,BAIX
KP269186,B,BAIX
KP269186,B,BAVII
KP269186,B,BAIX
KP269188,B,BAIX
KP269188,B,BAIX
KP269188,B,BAVI
KP269188,B,BAIV
KP269188,B,BAXII
KP269188,B,BAIX
KP269189,B,BAIX
KP269189,B,BAIX
KP269189,B,BAVI
KP269189,B,BAIV
KP269189,B,BAXII
KP269189,B,BAIX
KP269187,B,BAIX
KP269187,B,BAIX
KP269187,B,BAIX
KP269187,B,BAVII
KP269187,B,BAIX
KP269219,A,ON1
KP269219,A,ON1
KP269219,A,ON1
KP269219,A,ON1
KP269219,A,ON1
