Accession ID,subtype,genotype
KC263040,B,SAB1
KC263040,B,SAB1
KC263041,B,SAB1
KC263041,B,SAB1
KC263042,B,SAB1
KC263042,B,SAB1
KC263043,B,BAIX
KC263043,B,BAVII
KC263043,B,BAIX
KC263043,B,BAIX
KC263043,B,BAIV
KC263043,B,BAX
KC263044,B,BAVII
KC263044,B,BAIX
KC263044,B,BAIX
KC263044,B,BAX
KC263044,B,BAIII
KC263044,B,BAVII
KC263045,B,BAVI
KC263045,B,BAVI
KC263045,B,BAVII
KC263045,B,BAI
KC263045,B,BAX
KC263045,B,BAVII
KC263046,B,BAIX
KC263046,B,BAIX
KC263046,B,BAIX
KC263046,B,BAVII
KC263046,B,BAIX
KC263046,B,BAVII
KC263047,B,BAIX
KC263047,B,BAVII
KC263047,B,BAIX
KC263047,B,BAIX
KC263047,B,BAIV
KC263047,B,BAVI
KC263048,B,BAVII
KC263048,B,BAIX
KC263048,B,BAIX
KC263048,B,BAIX
KC263048,B,BAVI
KC263048,B,BAIV
KC263049,B,GB2
KC263049,B,URU2
KC263049,B,SAB4
KC263049,B,BAI
KC263049,B,BAIII
KC263049,B,BAIII
KC263050,B,GB2
KC263050,B,URU2
KC263050,B,SAB4
KC263050,B,BAI
KC263050,B,BAIII
KC263050,B,BAIII
KC263051,B,GB2
KC263051,B,URU2
KC263051,B,SAB4
KC263051,B,BAI
KC263051,B,BAIII
KC263051,B,BAIII
