Accession ID,subtype,genotype
JX988488,A,NA1
JX988488,A,NA1
JX988488,A,NA1
JX988475,A,NA1
JX988475,A,NA1
JX988475,A,NA1
JX988475,A,NA1
JX988458,A,NA1
JX988458,A,NA1
JX988458,A,NA1
JX988448,A,ON1
JX988448,A,ON1
JX988448,A,ON1
JX988452,A,ON1
JX988452,A,ON1
JX988452,A,ON1
JX988489,A,NA1
JX988489,A,NA1
JX988489,A,NA1
JX988455,A,NA1
JX988455,A,NA1
JX988455,A,NA1
JX988490,A,NA1
JX988490,A,NA1
JX988490,A,NA1
JX988491,A,NA1
JX988491,A,NA1
JX988491,A,NA1
JX988474,A,NA1
JX988474,A,NA1
JX988474,A,NA1
JX988474,A,NA1
JX988476,A,NA1
JX988476,A,NA1
JX988476,A,NA1
JX988476,A,NA1
JX988454,A,NA1
JX988454,A,NA1
JX988454,A,NA1
JX988487,A,NA1
JX988487,A,NA1
JX988487,A,NA1
JX988456,A,NA1
JX988456,A,NA1
JX988456,A,NA1
JX988442,A,ON1
JX988442,A,ON1
JX988442,A,ON1
JX988470,A,NA1
JX988470,A,NA1
JX988470,A,NA1
JX988470,A,NA1
JX988485,A,NA1
JX988485,A,NA1
JX988492,A,NA1
JX988492,A,NA1
JX988492,A,NA1
JX988499,A,NA1
JX988499,A,NA1
JX988499,A,NA1
JX988499,A,NA1
JX988493,A,NA1
JX988493,A,NA1
JX988493,A,NA1
JX988495,A,NA1
JX988495,A,NA1
JX988495,A,NA1
JX988495,A,NA1
JX988496,A,NA1
JX988496,A,NA1
JX988496,A,NA1
JX988496,A,NA1
JX988497,A,NA1
JX988497,A,NA1
JX988497,A,NA1
JX988471,A,NA1
JX988471,A,NA1
JX988471,A,NA1
JX988471,A,NA1
JX988477,A,NA1
JX988477,A,NA1
JX988477,A,NA1
JX988477,A,NA1
JX988460,A,NA1
JX988460,A,NA1
JX988460,A,NA1
JX988473,A,NA1
JX988473,A,NA1
JX988473,A,NA1
JX988473,A,NA1
JX988447,A,ON1
JX988447,A,ON1
JX988447,A,ON1
JX988439,A,ON1
JX988439,A,ON1
JX988439,A,ON1
JX988439,A,ON1
JX988482,A,NA1
JX988482,A,NA1
JX988482,A,NA1
JX988482,A,NA1
JX988462,A,NA1
JX988462,A,NA1
JX988462,A,NA1
JX988498,A,NA1
JX988498,A,NA1
JX988498,A,NA1
JX988498,A,NA1
JX988446,A,ON1
JX988446,A,ON1
JX988446,A,ON1
JX988479,A,NA1
JX988479,A,NA1
JX988479,A,NA1
JX988479,A,NA1
JX988450,A,ON1
JX988450,A,ON1
JX988450,A,ON1
JX988464,A,NA1
JX988464,A,NA1
JX988464,A,NA1
JX988464,A,NA1
JX988449,A,ON1
JX988449,A,ON1
JX988449,A,ON1
JX988449,A,ON1
JX988449,A,ON1
JX988457,A,NA1
JX988457,A,NA1
JX988457,A,NA1
JX988451,A,ON1
JX988451,A,ON1
JX988451,A,ON1
JX988465,A,NA1
JX988465,A,NA1
JX988465,A,NA1
JX988465,A,NA1
JX988453,A,NA1
JX988453,A,NA1
JX988453,A,NA1
JX988478,A,NA1
JX988478,A,NA1
JX988478,A,NA1
JX988478,A,NA1
JX988440,A,ON1
JX988440,A,ON1
JX988440,A,ON1
JX988441,A,ON1
JX988441,A,ON1
JX988441,A,ON1
JX988461,A,NA1
JX988461,A,NA1
JX988461,A,NA1
JX988480,A,NA1
JX988480,A,NA1
JX988480,A,NA1
JX988480,A,NA1
JX988444,A,ON1
JX988444,A,ON1
JX988444,A,ON1
JX988466,A,NA1
JX988466,A,NA1
JX988466,A,NA1
JX988466,A,NA1
JX988467,A,NA1
JX988467,A,NA1
JX988467,A,NA1
JX988467,A,NA1
JX988443,A,ON1
JX988443,A,ON1
JX988443,A,ON1
JX988463,A,NA1
JX988463,A,NA1
JX988463,A,NA1
JX988463,A,NA1
JX988468,A,NA1
JX988468,A,NA1
JX988468,A,NA1
JX988468,A,NA1
JX988468,A,GA2
JX988445,A,ON1
JX988445,A,ON1
JX988445,A,ON1
JX988481,A,NA1
JX988481,A,NA1
JX988481,A,NA1
JX988481,A,NA1
JX988486,A,NA1
JX988486,A,GA2
JX988486,A,GA2
JX988486,A,NA2
JX988486,A,GA3
JX988486,A,GA3
JX988483,A,NA1
JX988483,A,NA1
JX988483,A,NA1
JX988483,A,NA1
JX988459,A,NA1
JX988459,A,NA1
JX988459,A,NA1
JX988494,A,NA1
JX988494,A,NA1
JX988494,A,NA1
JX988469,A,NA1
JX988469,A,NA1
JX988469,A,NA1
JX988469,A,NA1
JX988469,A,GA2
JX988472,A,NA1
JX988472,A,NA1
JX988472,A,NA1
JX988472,A,NA1
JX988484,A,NA1
JX988484,A,NA1
JX988484,A,NA1
JX988484,A,NA1
