Accession ID,subtype,genotype
KX892718,B,SAB3
KX892718,B,SAB3
KX892718,B,BAI
KX892718,B,BAI
KX892718,B,BAXII
KX892718,B,BAXII
KX892720,B,SAB3
KX892720,B,GB2
KX892720,B,SAB3
KX892720,B,BAI
KX892720,B,BAI
KX892720,B,BAXII
KX892732,B,BAX
KX892732,B,BAX
KX892732,B,BAVII
KX892732,B,BAVII
KX892733,B,BAIX
KX892733,B,BAIX
KX892733,B,BAIX
KX892733,B,BAIX
KX892733,B,BAVII
KX892733,B,BAVII
KX892734,B,BAIX
KX892734,B,BAIX
KX892734,B,BAIX
KX892734,B,BAIX
KX892734,B,BAVII
KX892734,B,BAVII
KX892735,B,BAVII
KX892735,B,BAVII
KX892735,B,BAV
KX892735,B,BAI
KX892735,B,BAIII
KX892735,B,BAIII
KX892736,B,BAX
KX892736,B,BAX
KX892736,B,BAVII
KX892736,B,BAVII
KX892736,B,BAIX
KX892736,B,BAIX
KX892737,B,BAI
KX892737,B,BAVI
KX892737,B,BAVI
KX892737,B,BAVII
KX892737,B,BAVII
KX892737,B,BAX
KX892738,B,BAIX
KX892738,B,BAIX
KX892738,B,BAIX
KX892738,B,BAVII
KX892738,B,BAIX
KX892738,B,BAVII
KX892739,B,BAIX
KX892739,B,BAIX
KX892739,B,BAI
KX892739,B,BAI
KX892739,B,BAIII
KX892739,B,BAIII
KX892740,B,BAIX
KX892740,B,BAIX
KX892740,B,BAIX
KX892740,B,BAIX
KX892740,B,BAVII
KX892740,B,BAVII
KX892741,B,BAIX
KX892741,B,BAIX
KX892741,B,BAIX
KX892741,B,BAI
KX892741,B,BAIII
KX892741,B,BAIII
KX892742,B,BAVII
KX892742,B,BAIII
KX892742,B,BAVII
KX892742,B,BAIV
KX892742,B,BAII
KX892742,B,BAIV
KX892713,B,SAB4
KX892713,B,GB2
KX892713,B,URU2
KX892713,B,BAI
KX892713,B,BAIII
KX892713,B,BAX
KX892714,B,SAB4
KX892714,B,SAB3
KX892714,B,SAB3
KX892714,B,BAI
KX892715,B,URU2
KX892715,B,URU2
KX892715,B,SAB3
KX892715,B,BAI
KX892715,B,BAVI
KX892715,B,BAIII
KX892716,B,THB
KX892716,B,THB
KX892717,B,THB
KX892717,B,THB
KX892717,B,GB1
KX892717,B,GB1
KX892721,B,THB
KX892721,B,THB
KX892725,B,THB
KX892725,B,THB
KX892726,B,SAB4
KX892726,B,SAB4
KX892728,B,THB
KX892728,B,THB
KX892743,B,BAVII
KX892743,B,BAVII
KX892743,B,BAIII
KX892743,B,BAIV
KX892743,B,BAII
KX892743,B,BAII
KX892744,B,BAIX
KX892744,B,BAIX
KX892744,B,BAIX
KX892744,B,BAIX
KX892744,B,BAVII
KX892744,B,BAVII
KX892745,B,BAI
KX892745,B,BAVI
KX892745,B,BAVII
KX892745,B,BAVI
KX892745,B,BAVII
KX892745,B,BAX
KX892746,B,BAIX
KX892746,B,BAIX
KX892746,B,BAIX
KX892746,B,BAIX
KX892746,B,BAVII
KX892746,B,BAVII
KX892747,B,BAIX
KX892747,B,BAVII
KX892747,B,BAVII
KX892747,B,BAIX
KX892747,B,BAIII
KX892747,B,BAIII
KX892748,B,BAIX
KX892748,B,BAIX
KX892748,B,BAIX
KX892748,B,BAIX
KX892748,B,BAVII
KX892748,B,BAVII
KX892749,B,BAIX
