Accession ID,subtype,genotype
KX510245,A,NA1
KX510245,A,NA1
KX510208,A,NA1
KX510208,A,NA1
KX510209,A,NA1
KX510209,A,NA1
KX510193,A,NA1
KX510193,A,NA1
KX510215,A,NA1
KX510215,A,NA1
KX510207,A,NA1
KX510207,A,NA1
KX510212,A,NA1
KX510212,A,NA1
KX510224,A,NA1
KX510224,A,NA1
KX510236,A,NA1
KX510236,A,NA1
KX510174,A,NA1
KX510174,A,NA1
KX510200,A,NA1
KX510200,A,NA1
KX510251,A,NA1
KX510251,A,NA1
KX510142,A,NA1
KX510142,A,NA1
KX510156,A,NA1
KX510156,A,NA1
KX510169,A,NA1
KX510169,A,NA1
KX510180,A,NA1
KX510180,A,NA1
KX510187,A,NA1
KX510187,A,NA1
KX510219,A,NA1
KX510219,A,NA1
KX510189,A,NA1
KX510189,A,NA1
KX510140,A,NA1
KX510140,A,NA1
KX510158,A,NA1
KX510158,A,NA1
KX510206,A,NA1
KX510206,A,NA1
KX510138,A,NA1
KX510138,A,NA1
KX510237,A,NA1
KX510237,A,NA1
KX510239,A,NA1
KX510239,A,NA1
KX510146,A,NA1
KX510146,A,NA1
KX510205,A,NA1
KX510205,A,NA1
KX510218,A,NA1
KX510218,A,NA1
KX510137,A,NA1
KX510137,A,NA1
KX510202,A,NA1
KX510202,A,NA1
KX510191,A,NA1
KX510191,A,NA1
KX510238,A,NA1
KX510238,A,NA1
KX510231,A,NA1
KX510231,A,NA1
KX510235,A,NA1
KX510235,A,NA1
KX510162,A,NA1
KX510162,A,NA1
KX510170,A,NA1
KX510170,A,NA1
KX510217,A,NA1
KX510217,A,NA1
KX510220,A,NA1
KX510220,A,NA1
KX510168,A,NA1
KX510168,A,NA1
KX510225,A,NA1
KX510225,A,NA1
KX510160,A,NA1
KX510160,A,NA1
KX510230,A,NA1
KX510230,A,NA1
KX510250,A,NA1
KX510250,A,NA1
KX510259,A,NA1
KX510259,A,NA1
KX510157,A,NA1
KX510157,A,NA1
KX510171,A,NA1
KX510171,A,NA1
KX510227,A,NA1
KX510227,A,NA1
KX510264,A,NA1
KX510264,A,NA1
KX510223,A,NA1
KX510223,A,NA1
KX510141,A,NA1
KX510141,A,NA1
KX510148,A,NA1
KX510148,A,NA1
KX510261,A,NA1
KX510261,A,NA1
KX510179,A,NA1
KX510179,A,NA1
KX510198,A,NA1
KX510198,A,NA1
KX510164,A,NA1
KX510164,A,NA1
KX510184,A,NA1
KX510184,A,NA1
KX510184,A,NA1
KX510194,A,NA1
KX510194,A,NA1
KX510253,A,NA1
KX510253,A,NA1
KX510166,A,NA1
KX510166,A,NA1
KX510143,A,NA1
KX510143,A,NA1
KX510182,A,NA1
KX510182,A,NA1
KX510145,A,NA1
KX510145,A,NA1
KX510153,A,NA1
KX510153,A,NA1
KX510176,A,NA1
KX510176,A,NA1
KX510199,A,NA1
KX510199,A,NA1
KX510229,A,NA1
KX510229,A,NA1
KX510246,A,NA1
KX510246,A,NA1
KX510188,A,NA1
KX510188,A,NA1
KX510214,A,NA1
KX510214,A,NA1
KX510234,A,NA1
KX510234,A,NA1
KX510136,A,NA1
KX510136,A,NA1
KX510163,A,NA1
KX510163,A,NA1
KX510247,A,NA1
KX510247,A,NA1
KX510159,A,NA1
KX510159,A,NA1
KX510185,A,NA1
KX510185,A,NA1
KX510201,A,NA1
KX510201,A,NA1
KX510226,A,NA1
KX510226,A,NA1
KX510252,A,NA1
KX510252,A,NA1
KX510175,A,NA1
KX510175,A,NA1
KX510258,A,NA1
KX510258,A,NA1
KX510263,A,NA1
KX510263,A,NA1
KX510260,A,NA1
KX510260,A,NA1
KX510155,A,NA1
KX510155,A,NA1
KX510213,A,NA1
KX510213,A,NA1
KX510211,A,NA1
KX510211,A,NA1
KX510177,A,NA1
KX510177,A,NA1
KX510240,A,NA1
KX510240,A,NA1
KX510241,A,NA1
KX510241,A,NA1
KX510186,A,NA1
KX510186,A,NA1
KX510144,A,NA1
KX510144,A,NA1
KX510150,A,NA1
KX510150,A,NA1
KX510172,A,NA1
KX510172,A,NA1
KX510183,A,NA1
KX510183,A,NA1
KX510196,A,NA1
KX510196,A,NA1
KX510242,A,NA1
KX510242,A,NA1
KX510243,A,NA1
KX510243,A,NA1
KX510254,A,NA1
KX510254,A,NA1
KX510257,A,NA1
KX510257,A,NA1
KX510178,A,NA1
KX510178,A,NA1
KX510147,A,NA1
KX510147,A,NA1
KX510173,A,NA1
KX510173,A,NA1
KX510190,A,NA1
KX510190,A,NA1
KX510195,A,NA1
KX510195,A,NA1
KX510210,A,NA1
KX510210,A,NA1
KX510222,A,NA1
KX510222,A,NA1
KX510154,A,NA1
KX510154,A,NA1
KX510161,A,NA1
KX510161,A,NA1
KX510262,A,NA1
KX510262,A,NA1
KX510167,A,NA1
KX510167,A,NA1
KX510139,A,NA1
KX510139,A,NA1
