Accession ID,subtype,genotype
MZ448413,B,BAIX
MZ448413,B,BAIX
MZ448413,B,BAIX
MZ448413,B,BAIII
MZ448413,B,BAIII
MZ448413,B,BAIX
MZ448307,B,BAIX
MZ448307,B,BAIX
MZ448307,B,BAIX
MZ448307,B,BAIX
MZ448308,B,BAIX
MZ448308,B,BAIX
MZ448308,B,BAIX
MZ448308,B,BAVII
MZ448308,B,BAIII
MZ448308,B,BAIX
MZ448309,B,BAIX
MZ448309,B,BAIX
MZ448309,B,BAIX
MZ448309,B,BAIX
MZ448310,B,BAIX
MZ448310,B,BAIX
MZ448310,B,BAIX
MZ448310,B,BAIX
MZ448311,B,BAIX
MZ448311,B,BAIX
MZ448311,B,BAIX
MZ448311,B,BAIX
MZ448312,B,BAIX
MZ448312,B,BAIX
MZ448312,B,BAIX
MZ448312,B,BAIX
MZ448313,B,BAIX
MZ448313,B,BAIX
MZ448313,B,BAIX
MZ448313,B,BAIX
MZ448314,B,BAIX
MZ448314,B,BAIX
MZ448314,B,BAIX
MZ448314,B,BAIX
MZ448315,B,BAIX
MZ448315,B,BAIX
MZ448315,B,BAIX
MZ448315,B,BAIX
MZ448316,B,BAIX
MZ448316,B,BAIX
MZ448316,B,BAIX
MZ448316,B,BAIX
MZ448317,B,BAIX
MZ448317,B,BAIX
MZ448317,B,BAIX
MZ448317,B,BAIX
MZ448318,B,BAIX
MZ448318,B,BAIX
MZ448318,B,BAIX
MZ448318,B,BAVII
MZ448318,B,BAIII
MZ448318,B,BAIX
MZ448319,B,BAIX
MZ448319,B,BAIX
MZ448319,B,BAIX
MZ448319,B,BAIX
MZ448320,B,BAIX
MZ448320,B,BAIX
MZ448320,B,BAIX
MZ448321,B,BAIX
MZ448321,B,BAIX
MZ448321,B,BAIX
MZ448321,B,BAIX
MZ448322,B,BAIX
MZ448322,B,BAIX
MZ448322,B,BAIX
MZ448322,B,BAIX
MZ448323,B,BAIX
MZ448323,B,BAIX
MZ448323,B,BAIX
MZ448323,B,BAIX
MZ448324,B,BAIX
MZ448324,B,BAIX
MZ448324,B,BAIX
MZ448324,B,BAIX
MZ448325,B,BAIX
MZ448325,B,BAIX
MZ448325,B,BAIX
MZ448325,B,BAIX
MZ448326,B,BAIX
MZ448326,B,BAIX
MZ448326,B,BAIX
MZ448326,B,BAIX
MZ448327,B,BAIX
MZ448327,B,BAIX
MZ448327,B,BAIX
MZ448327,B,BAVII
MZ448327,B,BAIII
MZ448327,B,BAIX
MZ448328,B,BAIX
MZ448328,B,BAIX
MZ448328,B,BAIX
MZ448328,B,BAIX
MZ448329,B,BAIX
MZ448329,B,BAIX
MZ448329,B,BAIX
MZ448329,B,BAIX
MZ448330,B,BAIX
MZ448330,B,BAIX
