Accession ID,subtype,genotype
EU625682,A,NA1
EU625682,A,NA1
EU625683,A,GA5
EU625684,A,GA5
EU625684,A,GA5
EU625685,A,NA1
EU625685,A,NA1
EU625685,A,NA1
EU625686,A,GA5
EU625686,A,GA5
EU625687,A,NA2
EU625687,A,NA2
EU625688,A,GA5
EU625688,A,GA5
EU625689,A,GA5
EU625690,A,NA1
EU625690,A,NA1
EU625690,A,NA1
EU625690,A,NA1
EU625691,A,GA5
EU625691,A,GA5
EU625692,A,NA1
EU625692,A,NA1
EU625693,A,GA5
EU625693,A,GA5
EU625694,A,GA5
EU625695,A,GA5
EU625696,A,GA5
EU625697,A,GA5
EU625698,A,GA5
EU625698,A,GA5
EU625699,A,GA5
EU625700,A,GA5
EU625701,A,GA5
EU625702,A,GA5
EU625703,A,GA5
EU625704,A,GA5
EU625704,A,GA5
EU625705,A,GA5
EU625706,A,GA5
EU625706,A,GA5
EU625707,A,GA2
EU625707,A,GA2
EU625707,A,GA3
EU625708,A,GA5
EU625708,A,GA5
EU625709,A,GA2
EU625709,A,GA2
EU625709,A,GA3
EU625710,A,NA1
EU625710,A,NA1
EU625710,A,NA1
EU625711,A,NA1
EU625711,A,NA1
EU625712,A,NA1
EU625712,A,NA1
EU625713,A,GA5
EU625713,A,GA5
EU625714,A,GA5
EU625715,A,GA5
EU625716,A,GA5
EU625717,A,GA5
EU625718,A,GA5
EU625718,A,GA5
EU625719,A,GA5
EU625720,A,GA5
EU625720,A,GA5
EU625721,A,GA5
EU625722,A,GA5
EU625722,A,GA5
EU625723,A,GA5
EU625724,A,GA5
EU625725,A,GA5
EU625725,A,GA5
EU625726,A,GA5
EU625727,A,GA5
EU625728,A,GA5
EU625728,A,GA5
EU625729,A,GA5
EU625730,A,GA5
EU625731,A,GA5
EU625732,A,GA5
EU625732,A,GA5
EU625733,A,GA5
EU625733,A,GA5
EU625734,A,GA5
EU625734,A,GA5
EU625735,B,BAVII
EU625735,B,BAVII
EU625735,B,BAV
EU625735,B,BAIX
EU625735,B,BAIX
EU625735,B,BAIX
EU625736,B,BAIX
EU625736,B,BAVII
EU625736,B,BAIX
EU625736,B,BAIX
EU625736,B,BAVII
EU625736,B,BAIX
EU625737,B,BAIX
EU625737,B,BAVII
EU625737,B,BAIX
EU625737,B,BAIX
EU625737,B,BAVII
EU625737,B,BAIX
EU625738,B,BAIX
EU625738,B,BAIX
EU625738,B,BAIX
EU625738,B,BAVII
EU625738,B,BAIX
EU625738,B,BAVII
EU625739,B,BAIX
EU625739,B,BAIX
EU625739,B,BAVII
EU625739,B,BAIX
EU625739,B,BAIX
EU625739,B,BAVII
EU625740,B,BAVII
EU625740,B,BAIX
EU625740,B,BAIX
EU625740,B,BAVII
EU625740,B,BAIX
EU625740,B,BAIX
EU625741,B,BAIX
EU625741,B,BAIX
EU625741,B,BAIX
EU625741,B,BAIX
EU625741,B,BAVII
EU625741,B,BAVII
EU625742,B,BAVII
EU625742,B,BAIX
EU625742,B,BAIX
EU625742,B,BAVII
EU625742,B,BAIX
EU625742,B,BAIV
EU625743,B,BAIX
EU625743,B,BAVII
EU625743,B,BAIX
EU625743,B,BAVII
EU625743,B,BAIX
EU625743,B,BAIV
EU625744,B,BAVII
EU625744,B,BAVII
EU625744,B,BAIX
EU625744,B,BAIX
EU625744,B,BAIX
EU625744,B,BAIX
EU625745,B,BAIX
EU625745,B,BAVII
EU625745,B,BAIX
EU625745,B,BAVII
EU625745,B,BAIX
EU625745,B,BAIX
EU625746,B,BAIX
EU625746,B,BAVII
EU625746,B,BAIX
EU625746,B,BAVII
EU625746,B,BAIX
EU625746,B,BAIX
EU625747,B,BAVII
EU625747,B,BAIX
EU625747,B,BAIX
EU625747,B,BAVII
EU625747,B,BAIX
EU625747,B,BAIX
EU625748,B,BAIX
EU625748,B,BAIX
EU625748,B,BAVII
EU625748,B,BAIX
EU625748,B,BAVII
EU625748,B,BAIX
EU625749,B,BAIX
EU625749,B,BAIX
EU625749,B,BAVII
EU625749,B,BAVII
EU625749,B,BAIX
EU625749,B,BAIX
EU625750,B,BAIX
EU625750,B,BAVII
EU625750,B,BAIX
EU625750,B,BAVII
EU625750,B,BAIX
EU625750,B,BAIX
EU625751,B,BAIX
EU625751,B,BAVII
EU625751,B,BAIX
EU625751,B,BAVII
EU625751,B,BAIX
EU625751,B,BAIV
EU625752,B,BAIX
EU625752,B,BAIX
EU625752,B,BAVII
EU625752,B,BAIX
EU625752,B,BAVII
EU625752,B,BAIX
EU625753,B,BAIX
EU625753,B,BAIX
EU625753,B,BAIX
EU625753,B,BAVII
EU625753,B,BAVII
EU625753,B,BAIX
EU625754,B,BAIX
EU625754,B,BAIX
EU625754,B,BAVII
EU625754,B,BAIX
EU625754,B,BAVII
EU625754,B,BAIX
EU625755,B,BAIX
EU625755,B,BAVII
EU625755,B,BAVII
EU625755,B,BAIX
EU625755,B,BAIV
EU625755,B,BAVIII
EU625756,B,BAVII
EU625756,B,BAVII
EU625756,B,BAIX
EU625756,B,BAIX
EU625756,B,BAIX
EU625756,B,BAIX
EU625757,B,BAIX
EU625757,B,BAIX
EU625757,B,BAVII
EU625757,B,BAVII
EU625757,B,BAIX
EU625757,B,BAIX
EU625758,B,BAVII
EU625758,B,BAIX
EU625758,B,BAIX
EU625758,B,BAVII
EU625758,B,BAIX
EU625758,B,BAIX
EU625759,B,BAIX
EU625759,B,BAIX
EU625759,B,BAVII
EU625759,B,BAIX
EU625759,B,BAVII
EU625759,B,BAV
EU625760,B,BAVII
EU625760,B,BAIX
EU625760,B,BAIX
EU625760,B,BAIX
EU625760,B,BAVII
EU625760,B,BAIX
EU625761,B,BAVI
EU625761,B,BAVII
EU625761,B,BAI
EU625761,B,BAV
EU625761,B,BAVII
EU625761,B,BAIII
EU625762,B,BAVII
EU625762,B,BAVII
EU625762,B,BAVI
EU625762,B,BAVI
EU625762,B,BAX
EU625762,B,BAIII
EU625763,B,BAIX
EU625763,B,BAVII
EU625763,B,BAIX
EU625763,B,BAIX
EU625763,B,BAVII
EU625763,B,BAIX
EU625764,B,BAIX
EU625764,B,BAVII
EU625764,B,BAIX
EU625764,B,BAIX
EU625764,B,BAVII
EU625764,B,BAIX
EU625765,B,BAIX
EU625765,B,BAIX
EU625765,B,BAIX
EU625765,B,BAVII
EU625765,B,BAVII
EU625765,B,BAIV
EU625766,B,BAVII
EU625766,B,BAVII
EU625766,B,BAIX
EU625766,B,BAIX
EU625766,B,BAIX
EU625766,B,BAIX
EU625767,B,BAVII
EU625767,B,BAVII
EU625767,B,BAIX
EU625767,B,BAIX
EU625767,B,BAIX
EU625767,B,BAIX
EU625768,B,BAIX
EU625768,B,BAIX
EU625768,B,BAIX
EU625768,B,BAIX
EU625768,B,BAVII
EU625768,B,BAIV
EU625769,B,BAVII
EU625769,B,BAVII
EU625769,B,BAIX
EU625769,B,BAVIII
EU625769,B,BAVIII
EU625769,B,BAV
EU625770,B,BAVII
EU625770,B,BAIX
EU625770,B,BAIX
EU625770,B,BAVII
EU625770,B,BAIX
EU625770,B,BAIX
EU625771,B,BAIX
EU625771,B,BAIX
EU625771,B,BAVII
EU625771,B,BAIX
EU625771,B,BAVII
EU625771,B,BAIX
EU625772,B,BAVII
EU625772,B,BAIX
EU625772,B,BAIX
EU625772,B,BAIX
EU625772,B,BAVII
EU625772,B,BAIX
EU625773,B,BAVII
EU625773,B,BAIX
EU625773,B,BAVII
EU625773,B,BAIX
EU625773,B,BAIX
EU625773,B,BAIX
EU625774,B,BAVII
EU625774,B,BAIX
EU625774,B,BAVII
EU625774,B,BAIX
EU625774,B,BAIX
EU625774,B,BAIX
