Accession ID,subtype,genotype
KJ672427,A,NA1
KJ672427,A,NA1
KJ672427,A,NA1
KJ672468,A,ON1
KJ672468,A,ON1
KJ672468,A,ON1
KJ672468,A,ON1
KJ672468,A,ON1
KJ672440,A,ON1
KJ672440,A,ON1
KJ672440,A,ON1
KJ672440,A,ON1
KJ672440,A,ON1
KJ672473,B,BAX
KJ672473,B,BAI
KJ672473,B,BAVII
KJ672473,B,BAI
KJ672473,B,BAIX
KJ672473,B,BAIX
KJ672466,A,ON1
KJ672466,A,ON1
KJ672472,A,ON1
KJ672472,A,ON1
KJ672472,A,ON1
KJ672472,A,ON1
KJ672472,A,ON1
KJ672436,A,NA1
KJ672436,A,NA1
KJ672456,A,NA1
KJ672456,A,NA1
KJ672456,A,NA1
KJ672431,A,NA1
KJ672431,A,NA1
KJ672431,A,NA1
KJ672449,A,ON1
KJ672449,A,ON1
KJ672449,A,ON1
KJ672446,A,NA1
KJ672446,A,NA1
KJ672446,A,NA1
KJ672444,A,ON1
KJ672444,A,ON1
KJ672444,A,ON1
KJ672444,A,ON1
KJ672444,A,ON1
KJ672464,A,ON1
KJ672464,A,ON1
KJ672439,A,NA1
KJ672439,A,NA1
KJ672439,A,NA1
KJ672470,A,ON1
KJ672470,A,ON1
KJ672477,A,NA1
KJ672477,A,NA1
KJ672477,A,NA1
KJ672455,A,NA1
KJ672455,A,NA1
KJ672455,A,NA1
KJ672484,A,NA1
KJ672484,A,NA1
KJ672484,A,NA1
KJ672424,A,ON1
KJ672424,A,ON1
KJ672451,A,ON1
KJ672451,A,ON1
KJ672435,A,NA1
KJ672435,A,NA1
KJ672435,A,NA1
KJ672482,A,NA1
KJ672482,A,NA1
KJ672482,A,NA1
KJ672461,A,ON1
KJ672461,A,ON1
KJ672465,A,ON1
KJ672465,A,ON1
KJ672465,A,ON1
KJ672474,A,GA5
KJ672474,A,GA5
KJ672460,A,NA1
KJ672460,A,NA1
KJ672460,A,NA1
KJ672476,B,BAIX
KJ672476,B,BAIX
KJ672476,B,BAIX
KJ672476,B,BAVII
KJ672476,B,BAIV
KJ672476,B,BAIII
KJ672452,A,ON1
KJ672452,A,ON1
KJ672457,A,ON1
KJ672457,A,ON1
KJ672457,A,ON1
KJ672426,A,NA1
KJ672426,A,NA1
KJ672426,A,NA1
KJ672463,A,NA1
KJ672463,A,NA1
KJ672463,A,NA1
KJ672453,A,NA1
KJ672453,A,NA1
KJ672453,A,NA1
KJ672478,A,NA1
KJ672478,A,NA1
KJ672478,A,NA1
KJ672437,A,ON1
KJ672437,A,ON1
KJ672437,A,ON1
KJ672430,B,BAX
KJ672430,B,BAI
KJ672430,B,BAVII
KJ672430,B,BAI
KJ672430,B,BAIX
KJ672430,B,BAIX
KJ672438,B,BAX
KJ672438,B,BAI
KJ672438,B,BAVII
KJ672438,B,BAI
KJ672438,B,BAIX
KJ672438,B,BAIX
KJ672459,A,NA1
KJ672459,A,NA1
KJ672480,A,ON1
KJ672480,A,ON1
KJ672428,A,ON1
KJ672428,A,ON1
KJ672428,A,ON1
KJ672428,A,ON1
KJ672428,A,ON1
KJ672434,A,NA1
KJ672434,A,NA1
KJ672434,A,NA1
KJ672425,B,BAX
KJ672425,B,BAI
KJ672425,B,BAVII
KJ672425,B,BAI
KJ672425,B,BAIX
KJ672425,B,BAIX
KJ672475,A,ON1
KJ672475,A,ON1
KJ672475,A,ON1
KJ672475,A,ON1
KJ672475,A,ON1
KJ672479,A,GA5
KJ672479,A,GA5
KJ672483,A,GA5
KJ672483,A,GA5
KJ672443,A,NA1
KJ672443,A,NA1
KJ672443,A,NA1
KJ672450,A,NA1
KJ672450,A,NA1
KJ672450,A,NA1
KJ672467,A,ON1
KJ672467,A,ON1
KJ672467,A,ON1
KJ672467,A,ON1
KJ672467,A,ON1
KJ672469,A,ON1
KJ672469,A,ON1
KJ672469,A,ON1
KJ672469,A,ON1
KJ672469,A,ON1
KJ672442,A,NA1
KJ672442,A,NA1
KJ672442,A,NA1
KJ672447,A,GA5
KJ672447,A,GA5
KJ672429,A,ON1
KJ672429,A,ON1
KJ672429,A,ON1
KJ672429,A,ON1
KJ672429,A,ON1
KJ672458,A,ON1
KJ672458,A,ON1
KJ672458,A,ON1
KJ672433,A,ON1
KJ672433,A,ON1
KJ672433,A,ON1
KJ672433,A,ON1
KJ672433,A,ON1
KJ672481,B,BAX
KJ672481,B,BAI
KJ672481,B,BAVII
KJ672481,B,BAI
KJ672481,B,BAIX
KJ672481,B,BAIX
KJ672471,A,ON1
KJ672471,A,ON1
KJ672471,A,ON1
KJ672462,A,GA5
KJ672462,A,GA5
KJ672448,A,ON1
KJ672448,A,ON1
KJ672448,A,ON1
KJ672448,A,ON1
KJ672454,A,ON1
KJ672454,A,ON1
KJ672454,A,ON1
KJ672454,A,ON1
KJ672454,A,ON1
KJ672432,A,ON1
KJ672432,A,ON1
KJ672432,A,ON1
KJ672432,A,ON1
KJ672441,A,ON1
KJ672441,A,ON1
KJ672441,A,ON1
KJ672441,A,ON1
KJ672441,A,ON1
