Accession ID,subtype,genotype
JF704214,B,GB4
JF704214,B,GB4
JF704213,B,SAB1
JF704213,B,SAB1
JF704216,B,SAB3
JF704216,B,SAB3
JF704216,B,BAI
JF704216,B,BAI
JF704217,B,SAB3
JF704217,B,BAI
JF704217,B,BAI
JF704217,B,BAVI
JF704217,B,BAVI
JF704217,B,BAXII
JF704215,B,SAB3
JF704215,B,BAI
JF704218,B,SAB2
JF704218,B,SAB2
JF704219,B,BAVII
JF704219,B,BAI
JF704219,B,BAIII
JF704219,B,BAX
JF704219,B,BAIX
JF704219,B,BAVII
JF704220,B,BAVII
JF704220,B,BAVI
JF704220,B,BAVI
JF704220,B,BAIX
JF704220,B,BAIX
JF704220,B,BAVII
JF704221,B,BAVII
JF704221,B,BAX
JF704221,B,BAIX
JF704221,B,BAIV
JF704221,B,BAIX
JF704221,B,BAIX
JF704222,B,BAIX
JF704222,B,BAVII
JF704222,B,BAIX
JF704222,B,BAIX
JF704222,B,BAIII
JF704222,B,BAIII
JF704223,B,BAVII
JF704223,B,BAIX
JF704223,B,BAIX
JF704223,B,BAIX
JF704223,B,BAIII
JF704223,B,BAIV
JF704224,B,BAIX
JF704224,B,BAVII
JF704224,B,BAIX
JF704224,B,BAIX
JF704224,B,BAI
JF704224,B,BAVII
JF704225,B,BAIX
JF704225,B,BAVII
JF704225,B,BAIX
JF704225,B,BAIX
JF704225,B,BAIII
JF704225,B,BAIII
JF704226,B,BAVII
JF704226,B,BAIV
JF704226,B,BAIX
JF704226,B,BAX
JF704226,B,BAIX
JF704226,B,BAVII
JF704227,B,BAVII
JF704227,B,BAIX
JF704227,B,BAIX
JF704227,B,BAIX
JF704227,B,BAIII
JF704227,B,BAIII
JF704228,B,BAVII
JF704228,B,BAIV
JF704228,B,BAIX
JF704228,B,BAX
JF704228,B,BAIX
JF704228,B,BAVII
JF704229,B,BAIX
JF704229,B,BAVII
JF704229,B,BAIX
JF704229,B,BAIX
JF704229,B,BAIII
JF704229,B,BAIII
JF704230,B,BAIX
JF704230,B,BAIX
JF704230,B,BAVII
JF704230,B,BAIII
JF704230,B,BAIII
JF704230,B,BAIV
JF704231,B,BAVII
JF704231,B,BAIV
JF704231,B,BAIX
JF704231,B,BAIX
JF704231,B,BAIX
JF704231,B,BAVII
JF704232,B,BAVII
JF704232,B,BAIV
JF704232,B,BAIX
JF704232,B,BAIII
JF704232,B,BAIX
JF704232,B,BAVII
JF704233,B,BAVII
JF704233,B,BAIX
JF704233,B,BAIV
JF704233,B,BAX
JF704233,B,BAIX
JF704233,B,BAVII
JF704234,B,BAX
JF704234,B,BAVII
JF704234,B,BAIX
JF704234,B,BAX
JF704234,B,BAIX
JF704234,B,BAVII
