Accession ID,subtype,genotype
KY654506,A,NA1
KY654506,A,NA1
KY654506,A,NA1
KY654510,A,NA1
KY654510,A,NA1
KY654510,A,NA1
KY654515,A,ON1
KY654515,A,ON1
KY654515,A,ON1
KY654508,A,NA1
KY654508,A,NA1
KY654508,A,NA1
KY654509,A,NA1
KY654509,A,NA1
KY654509,A,NA1
KY654507,A,NA1
KY654507,A,NA1
KY654507,A,NA1
KY654512,A,ON1
KY654512,A,ON1
KY654512,A,ON1
KY654513,A,ON1
KY654513,A,ON1
KY654513,A,ON1
KY654518,A,ON1
KY654518,A,ON1
KY654518,A,ON1
KY654514,A,ON1
KY654514,A,ON1
KY654514,A,ON1
KY654514,A,ON1
KY654514,A,ON1
KY654511,A,NA1
KY654511,A,NA1
KY654516,A,ON1
KY654516,A,ON1
KY654517,A,ON1
KY654517,A,ON1
KY654517,A,ON1
