Accession ID,subtype,genotype
DQ270226,B,BAI
DQ270226,B,BAIII
DQ270226,B,BAI
DQ270226,B,BAIV
DQ270226,B,BAVII
DQ270226,B,BAVI
DQ270227,B,BAIII
DQ270227,B,BAIV
DQ270227,B,BAI
DQ270227,B,BAIII
DQ270227,B,BAI
DQ270227,B,BAVII
DQ270228,B,BAIV
DQ270228,B,BAIII
DQ270228,B,BAI
DQ270228,B,BAI
DQ270228,B,BAVII
DQ270229,B,THB
DQ270229,B,THB
DQ270230,B,URU2
DQ270230,B,GB2
DQ270230,B,BAI
DQ270230,B,BAIII
DQ270230,B,BAIII
DQ270230,B,BAVII
DQ270231,B,URU2
DQ270231,B,URU2
DQ270231,B,GB2
DQ270231,B,SAB3
DQ270231,B,BAI
DQ270231,B,BAI
DQ270232,B,THB
DQ270232,B,THB
DQ270233,B,THB
DQ270233,B,THB
