Accession ID,subtype,genotype
KR476511,B,BAIX
KR476511,B,BAIX
KR476511,B,BAVII
KR476511,B,BAIX
KR476512,A,ON1
KR476512,A,ON1
KR476513,A,ON1
KR476513,A,ON1
KR476513,A,ON1
KR476513,A,ON1
KR476513,A,ON1
KR476514,A,ON1
KR476514,A,ON1
KR476514,A,ON1
KR476514,A,ON1
KR476514,A,ON1
KR476515,A,NA1
KR476515,A,NA1
KR476515,A,NA1
KR476515,A,NA1
KR476516,B,BAIX
KR476516,B,BAIX
KR476516,B,BAIX
KR476516,B,BAIV
KR476516,B,BAIX
KR476517,B,BAIX
KR476517,B,BAIX
KR476517,B,BAIX
KR476517,B,BAIV
KR476517,B,BAIX
KR476518,B,BAIX
KR476518,B,BAIX
KR476518,B,BAVII
KR476518,B,BAIX
KR476518,B,BAVIII
KR476518,B,BAVIII
KR476519,B,BAIX
KR476519,B,BAIX
KR476519,B,BAVII
KR476519,B,BAIX
KR476519,B,BAVII
KR476520,B,BAIX
KR476520,B,BAIX
KR476520,B,BAVII
KR476520,B,BAIX
KR476520,B,BAVII
KR476521,B,BAIX
KR476521,B,BAIX
KR476521,B,BAIX
KR476522,B,BAIX
KR476522,B,BAIX
KR476522,B,BAIX
KR476522,B,BAIX
KR476523,B,BAIX
KR476523,B,BAVII
KR476523,B,BAIX
KR476523,B,BAIX
KR476524,B,BAIX
KR476524,B,BAIII
KR476524,B,BAIX
KR476524,B,BAVII
KR476524,B,BAIII
KR476524,B,BAIX
KR476525,B,BAIX
KR476525,B,BAVI
KR476525,B,BAVI
KR476525,B,BAIX
KR476525,B,BAVII
KR476525,B,BAIX
KR476526,B,BAIX
KR476526,B,BAIX
KR476526,B,BAIX
KR476526,B,BAIV
KR476526,B,BAVII
KR476526,B,BAVII
