Accession ID,subtype,genotype
JN119953,B,BAVII
JN119953,B,BAVII
JN119953,B,BAV
JN119953,B,BAV
JN119953,B,BAVI
JN119953,B,BAX
JN119954,B,BAVII
JN119954,B,BAVII
JN119954,B,BAIX
JN119954,B,BAI
JN119954,B,BAI
JN119954,B,BAX
JN119955,B,BAVII
JN119955,B,BAVII
JN119955,B,BAI
JN119955,B,BAXII
JN119955,B,BAI
JN119955,B,BAV
JN119956,B,BAVII
JN119956,B,BAVII
JN119956,B,BAV
JN119956,B,BAV
JN119956,B,BAVI
JN119956,B,BAVI
JN119957,B,BAVII
JN119957,B,BAVII
JN119957,B,BAV
JN119957,B,BAV
JN119957,B,BAVI
JN119957,B,BAX
JN119958,B,BAVII
JN119958,B,BAVII
JN119958,B,BAV
JN119958,B,BAVIII
JN119958,B,BAVIII
JN119958,B,BAIV
JN119959,B,BAVII
JN119959,B,BAVII
JN119959,B,BAV
JN119959,B,BAV
JN119959,B,BAVIII
JN119959,B,BAVI
JN119875,A,NA1
JN119875,A,NA1
JN119875,A,NA1
JN119876,A,NA1
JN119876,A,NA1
JN119876,A,NA1
JN119877,A,NA1
JN119877,A,NA1
JN119877,A,NA1
JN119878,A,NA1
JN119878,A,NA1
JN119878,A,NA1
JN119879,A,NA1
JN119879,A,NA1
JN119879,A,NA1
JN119880,A,NA1
JN119880,A,NA1
JN119880,A,NA1
JN119880,A,NA1
JN119880,A,GA2
JN119880,A,GA2
JN119881,A,NA1
JN119881,A,NA1
JN119881,A,NA1
JN119882,A,NA1
JN119882,A,NA1
JN119882,A,NA1
JN119883,A,NA1
JN119883,A,NA1
JN119883,A,NA1
JN119884,A,GA2
JN119884,A,GA2
JN119884,A,GA3
JN119884,A,GA6
JN119885,A,NA1
JN119885,A,NA1
JN119885,A,NA1
JN119885,A,GA2
JN119885,A,NA2
JN119885,A,GA2
JN119886,A,NA1
JN119886,A,NA1
JN119886,A,NA1
JN119887,A,NA1
JN119887,A,NA1
JN119887,A,NA1
JN119888,A,NA1
JN119888,A,NA1
JN119888,A,NA1
JN119889,A,NA1
JN119889,A,NA1
JN119889,A,NA1
JN119890,A,NA1
JN119890,A,NA1
JN119890,A,NA1
JN119891,A,NA1
JN119891,A,NA1
JN119891,A,NA1
JN119892,A,NA1
JN119892,A,NA1
JN119892,A,NA1
JN119893,A,NA1
JN119893,A,NA1
JN119893,A,NA1
JN119894,A,NA1
JN119894,A,NA1
JN119894,A,NA1
JN119895,A,NA1
JN119895,A,NA1
JN119895,A,NA1
JN119896,A,NA1
JN119896,A,NA1
JN119897,A,NA1
JN119897,A,NA1
JN119897,A,NA1
JN119898,A,NA1
JN119898,A,NA1
JN119898,A,NA1
JN119899,A,NA1
JN119899,A,NA1
JN119899,A,NA1
JN119900,A,NA1
JN119900,A,NA1
JN119900,A,NA1
JN119901,A,NA1
JN119901,A,NA1
JN119901,A,NA1
JN119902,A,NA1
JN119902,A,NA1
JN119902,A,NA1
JN119903,A,NA1
JN119903,A,NA1
JN119903,A,NA1
JN119904,A,NA1
JN119904,A,NA1
JN119904,A,NA1
JN119905,A,GA5
JN119905,A,GA5
JN119906,A,NA1
JN119906,A,NA1
JN119906,A,NA1
JN119907,A,NA1
JN119907,A,NA1
JN119907,A,NA1
JN119908,A,NA1
JN119908,A,NA1
JN119908,A,NA1
JN119909,A,NA1
JN119909,A,NA1
JN119909,A,NA1
JN119910,A,NA1
JN119910,A,NA1
JN119910,A,NA1
JN119911,A,NA1
JN119911,A,NA1
JN119911,A,NA1
JN119912,A,NA1
JN119912,A,NA1
JN119912,A,NA1
JN119913,A,NA1
JN119913,A,NA1
JN119913,A,NA1
JN119914,A,NA1
JN119914,A,NA1
JN119914,A,NA1
JN119915,A,NA1
JN119915,A,NA1
JN119915,A,NA1
JN119916,A,NA1
JN119916,A,NA1
JN119916,A,NA1
JN119917,A,NA1
JN119917,A,NA1
JN119917,A,NA1
JN119918,A,NA1
JN119918,A,NA1
JN119918,A,NA1
JN119918,A,GA2
JN119918,A,GA2
JN119918,A,NA2
JN119919,A,NA1
JN119919,A,NA1
JN119919,A,NA1
JN119920,A,NA1
JN119920,A,NA1
JN119920,A,NA1
JN119921,A,NA1
JN119921,A,NA1
JN119921,A,NA1
JN119922,A,NA1
JN119922,A,NA1
JN119922,A,NA1
JN119923,A,NA1
JN119923,A,NA1
JN119923,A,NA1
JN119924,A,NA1
JN119924,A,NA1
JN119924,A,NA1
JN119925,A,NA1
JN119925,A,NA1
JN119925,A,NA1
JN119925,A,NA1
JN119926,A,NA1
JN119926,A,NA1
JN119926,A,NA1
JN119927,A,NA1
JN119927,A,NA1
