Accession ID,subtype,genotype
JX513377,A,GA5
JX513382,A,GA5
JX513382,A,GA5
JX513302,A,GA5
JX513302,A,GA5
JX513310,A,GA5
JX513310,A,GA5
JX513318,A,GA2
JX513318,A,GA2
JX513318,A,NA2
JX513318,A,NA1
JX513375,A,GA2
JX513375,A,GA5
JX513375,A,NA2
JX513375,A,NA1
JX513375,A,NA1
JX513375,A,NA2
JX513296,A,GA5
JX513296,A,GA5
JX513333,A,GA2
JX513333,A,GA2
JX513333,A,NA2
JX513334,A,GA5
JX513334,A,GA5
JX513352,A,GA2
JX513352,A,GA2
JX513352,A,NA1
JX513352,A,NA2
JX513352,A,NA2
JX513373,A,NA1
JX513373,A,NA1
JX513373,A,NA1
JX513378,A,GA5
JQ814898,A,GA5
JQ814898,A,GA5
JQ814909,A,GA5
JQ814909,A,GA5
JQ814918,A,GA2
JQ814918,A,NA2
JQ814918,A,GA2
JQ814918,A,NA2
JQ814919,A,GA2
JQ814919,A,GA2
JQ814919,A,NA2
JQ814919,A,NA2
JQ814931,A,GA5
JQ814931,A,GA5
JQ814944,A,GA5
JQ814944,A,GA5
JQ814948,A,NA1
JQ814948,A,NA1
JX513293,A,GA2
JX513293,A,NA2
JX513293,A,GA2
JX513293,A,NA2
JX513314,A,NA1
JX513314,A,NA1
JX513314,A,NA1
JX513355,A,NA1
JX513355,A,NA1
JX513355,A,NA1
JQ814896,A,GA5
JQ814896,A,GA5
JQ814899,A,GA5
JQ814899,A,GA5
JQ814901,A,GA5
JQ814901,A,GA5
JQ814903,A,GA5
JQ814903,A,GA5
JQ814906,A,GA5
JQ814906,A,GA5
JQ814907,A,GA5
JQ814907,A,GA5
JQ814910,A,GA5
JQ814910,A,GA5
JQ814911,A,GA5
JQ814911,A,GA5
JQ814914,A,GA5
JQ814914,A,GA5
JQ814915,A,GA5
JQ814915,A,GA5
JQ814917,A,GA5
JQ814917,A,GA5
JQ814920,A,GA5
JQ814920,A,GA5
JQ814921,A,GA5
JQ814921,A,GA5
JQ814922,A,GA5
JQ814922,A,GA5
JQ814923,A,GA5
JQ814923,A,GA5
JQ814926,A,GA5
JQ814926,A,GA5
JQ814945,A,GA2
JQ814945,A,GA2
JQ814945,A,NA2
JQ814945,A,NA1
JQ814946,A,GA5
JQ814946,A,GA5
JX513277,A,GA5
JX513277,A,GA5
JX513279,A,GA5
JX513279,A,GA5
JX513283,A,GA5
JX513283,A,GA5
JX513289,A,GA5
JX513289,A,GA5
JX513292,A,GA5
JX513292,A,GA5
JX513298,A,GA5
JX513298,A,GA5
JX513300,A,GA5
JX513300,A,GA5
JX513309,A,GA5
JX513309,A,GA5
JX513322,A,GA5
JX513322,A,GA5
JX513323,A,GA5
JX513323,A,GA5
JQ814897,A,GA5
JQ814897,A,GA5
JQ814900,A,GA5
JQ814900,A,GA5
JQ814904,A,NA2
JQ814904,A,NA2
JQ814905,A,GA5
JQ814905,A,GA5
JQ814908,A,NA2
JQ814908,A,NA2
JQ814934,A,GA5
JQ814934,A,GA5
JQ814935,A,GA5
JQ814935,A,GA5
JQ814937,A,NA2
JQ814937,A,NA2
JQ814940,A,GA5
JQ814940,A,GA5
JX513270,A,GA5
JX513270,A,GA5
JX513271,A,GA5
JX513271,A,GA5
JX513275,A,GA5
JX513275,A,GA5
JX513284,A,GA5
JX513284,A,GA5
JX513345,A,GA5
JX513345,A,GA5
JX513354,A,GA5
JX513354,A,GA5
JX513362,A,GA5
JX513362,A,GA5
JX513363,A,GA5
JX513363,A,GA5
JQ814912,A,NA1
JQ814912,A,NA1
JQ814913,A,NA1
JQ814913,A,NA1
JQ814916,A,NA1
JQ814916,A,NA1
JQ814927,A,NA1
JQ814927,A,NA1
JQ814928,A,GA5
JQ814928,A,GA5
JQ814932,A,NA1
JQ814932,A,NA1
JQ814939,A,NA1
JQ814939,A,NA1
JQ814947,A,GA5
JQ814947,A,GA5
JQ814949,A,GA5
JQ814949,A,GA5
JX513273,A,NA1
JX513273,A,NA1
JX513276,A,NA1
JX513276,A,NA1
JX513278,A,GA5
JX513278,A,GA5
JX513281,A,GA5
JX513281,A,GA5
JX513285,A,NA1
JX513285,A,NA1
JX513286,A,NA1
JX513286,A,NA1
JX513308,A,GA5
JX513308,A,GA5
JX513320,A,NA1
JX513320,A,NA1
JX513330,A,GA5
JX513330,A,GA5
JX513339,A,NA1
JX513339,A,NA1
JX513339,A,NA1
JX513344,A,GA5
JX513344,A,GA5
JX513350,A,GA5
JX513350,A,GA5
JX513357,A,NA1
JX513357,A,NA1
JX513358,A,NA1
JX513358,A,NA1
JX513358,A,NA1
JX513366,A,NA1
JX513366,A,NA1
JQ814924,A,NA1
JQ814924,A,NA1
JQ814925,A,NA1
JQ814925,A,NA1
JQ814933,A,NA1
JQ814933,A,NA1
JQ814933,A,NA1
JQ814936,A,NA1
JQ814936,A,NA1
JQ814938,A,NA1
JQ814938,A,NA1
JQ814941,A,NA1
JQ814941,A,NA1
JQ814942,A,NA1
JQ814942,A,NA1
JX513324,A,NA1
JX513324,A,NA1
JX513326,A,NA1
JX513326,A,NA1
JX513327,A,NA1
JX513327,A,NA1
JX513332,A,NA1
JX513332,A,NA1
JX513335,A,NA1
JX513335,A,NA1
JX513335,A,NA1
JX513340,A,NA1
JX513340,A,NA1
JX513342,A,NA1
JX513342,A,NA1
JX513347,A,NA1
JX513347,A,NA1
JX513348,A,NA1
JX513348,A,NA1
JX513351,A,GA2
