Accession ID,subtype,genotype
MH447951,A,ON1
MH447951,A,ON1
MH447951,A,ON1
MH447952,A,ON1
MH447952,A,ON1
MH447952,A,ON1
MH447953,A,ON1
MH447953,A,ON1
MH447953,A,ON1
MH447953,A,ON1
MH447953,A,ON1
MH447954,A,ON1
MH447954,A,ON1
MH447954,A,ON1
MH447954,A,ON1
MH447954,A,ON1
MH447955,A,ON1
MH447955,A,ON1
MH447955,A,ON1
MH447955,A,ON1
MH447956,A,ON1
MH447956,A,ON1
MH447956,A,ON1
MH447956,A,ON1
MH447703,A,ON1
MH447703,A,ON1
MH447703,A,ON1
MH447704,A,ON1
MH447704,A,ON1
MH447704,A,ON1
MH447704,A,ON1
MH447726,B,BAIX
MH447726,B,BAIX
MH447726,B,BAIX
MH447726,B,BAVII
MH447726,B,BAVII
MH447726,B,BAVIII
MH447727,B,BAIX
MH447727,B,BAIX
MH447727,B,BAVI
MH447727,B,BAVII
MH447727,B,BAVI
MH447727,B,BAVII
MH447728,B,BAIX
MH447728,B,BAIX
MH447728,B,BAIX
MH447728,B,BAVII
MH447728,B,BAVII
MH447728,B,BAVIII
MH447729,B,BAIX
MH447729,B,BAIX
MH447729,B,BAVII
MH447729,B,BAVII
MH447729,B,BAVIII
MH447729,B,BAVIII
MH447730,B,BAIX
MH447730,B,BAIX
MH447730,B,BAIX
MH447730,B,BAVII
MH447730,B,BAVII
MH447730,B,BAVIII
MH447731,B,BAIX
MH447731,B,BAIX
MH447731,B,BAIX
MH447731,B,BAVII
MH447731,B,BAVII
MH447731,B,BAIII
MH447732,B,BAIX
MH447732,B,BAVII
MH447732,B,BAIX
MH447732,B,BAVII
MH447732,B,BAIII
MH447732,B,BAIII
MH447733,B,BAIX
MH447733,B,BAIX
MH447733,B,BAIX
MH447733,B,BAVII
MH447733,B,BAVII
MH447733,B,BAVIII
MH447734,B,BAIX
MH447734,B,BAIX
MH447734,B,BAVII
MH447734,B,BAIX
MH447734,B,BAVII
MH447734,B,BAIX
MH447735,B,BAIX
MH447735,B,BAIX
MH447735,B,BAVII
MH447735,B,BAVII
MH447735,B,BAVIII
MH447735,B,BAVIII
MH447736,B,BAIX
MH447736,B,BAIX
MH447736,B,BAIX
MH447736,B,BAVII
MH447736,B,BAIX
MH447736,B,BAVII
MH447737,B,BAIX
MH447737,B,BAIX
MH447737,B,BAVII
MH447737,B,BAVII
MH447737,B,BAVIII
MH447737,B,BAVIII
MH447738,B,BAIX
MH447738,B,BAIX
MH447738,B,BAIX
MH447738,B,BAVII
MH447738,B,BAVII
MH447738,B,BAVIII
MH447739,B,BAIX
MH447739,B,BAIX
MH447739,B,BAIX
MH447739,B,BAVII
MH447739,B,BAVII
MH447739,B,BAVIII
MH447740,B,BAIX
MH447740,B,BAIX
MH447740,B,BAIX
MH447740,B,BAVII
MH447740,B,BAVII
MH447740,B,BAIII
MH447741,B,BAIX
MH447741,B,BAIX
MH447741,B,BAVII
MH447741,B,BAVII
MH447741,B,BAIII
MH447741,B,BAIII
MH447742,B,BAIX
MH447742,B,BAIX
MH447742,B,BAIX
MH447742,B,BAVII
MH447742,B,BAVII
MH447742,B,BAVIII
MH447743,B,BAIX
MH447743,B,BAIX
MH447743,B,BAVII
