Accession ID,subtype,genotype
KU350834,A,GA5
KU350834,A,GA5
KU350834,A,GA3
KU350834,A,GA3
KU350834,A,GA7
KU350869,A,GA2
KU350869,A,GA2
KU350836,A,GA2
KU350836,A,GA2
KU350835,A,GA2
KU350835,A,GA2
KU350835,A,NA2
KU350835,A,NA2
KU350835,A,NA1
KU350835,A,NA1
KU350837,A,GA5
KU350837,A,GA5
KU350868,A,NA2
KU350868,A,NA2
KU350868,A,GA2
KU350868,A,GA2
KU350868,A,NA1
KU350868,A,NA1
KU350838,A,GA2
KU350838,A,GA2
KU350839,A,GA5
KU350839,A,GA5
KU350840,A,GA2
KU350840,A,GA2
KU350841,A,GA5
KU350841,A,GA3
KU350841,A,GA7
KU350841,A,GA7
KU350870,A,GA5
KU350870,A,GA5
KU350842,A,GA2
KU350842,A,GA2
KU350843,A,GA5
KU350843,A,GA5
KU350844,A,GA2
KU350844,A,GA2
KU350844,A,NA2
KU350845,A,GA2
KU350845,A,GA2
KU350845,A,NA2
KU350845,A,NA2
KU350845,A,NA1
KU350846,A,GA2
KU350846,A,GA2
KU350846,A,NA2
KU350846,A,NA2
KU350846,A,NA1
KU350847,A,GA5
KU350847,A,GA5
KU350848,A,NA1
KU350848,A,NA1
KU350848,A,NA1
KU350849,A,NA2
KU350849,A,NA2
KU350849,A,NA1
KU350850,A,NA1
KU350850,A,NA1
KU350850,A,NA1
KU350850,A,NA1
KU350851,A,GA5
KU350851,A,GA3
KU350851,A,GA3
KU350851,A,SAA1
KU350851,A,SAA1
KU350851,A,NA1
KU350852,A,NA1
KU350852,A,NA1
KU350852,A,NA1
KU350852,A,NA1
KU350853,A,NA1
KU350853,A,NA1
KU350853,A,NA1
KU350853,A,NA1
KU350854,A,NA1
KU350854,A,NA1
KU350854,A,NA1
KU350854,A,NA1
KU350855,A,GA2
KU350855,A,GA2
KU350855,A,NA1
KU350855,A,NA1
KU350855,A,GA3
KU350855,A,NA2
KU350857,A,NA1
KU350857,A,NA1
KU350857,A,NA1
KU350858,A,NA1
KU350858,A,NA1
KU350858,A,NA1
KU350858,A,NA1
KU350856,A,GA5
KU350856,A,GA5
KU350859,A,NA1
KU350859,A,NA1
KU350859,A,NA1
KU350860,A,NA1
KU350860,A,NA1
KU350860,A,NA1
KU350860,A,NA1
KU350862,A,NA1
KU350862,A,NA1
KU350862,A,NA1
KU350863,A,NA1
KU350863,A,NA1
KU350863,A,NA1
KU350863,A,NA1
KU350864,A,NA1
KU350864,A,NA1
KU350864,A,NA1
KU350861,A,NA1
KU350861,A,NA1
KU350861,A,NA1
KU350865,A,NA1
KU350865,A,NA1
KU350865,A,NA1
KU350866,A,NA1
KU350866,A,NA1
KU350866,A,NA1
KU350866,A,GA2
KU350866,A,GA2
KU350866,A,NA2
KU350867,A,NA1
KU350867,A,NA1
KU350867,A,NA1
KU350867,A,NA1
KU350758,A,NA1
KU350758,A,NA1
KU350758,A,NA1
KU350766,A,NA1
KU350766,A,NA1
KU350766,A,NA1
KU350759,A,NA1
KU350759,A,NA1
KU350759,A,NA1
KU350760,A,NA1
KU350760,A,NA1
KU350760,A,NA1
KU350761,A,NA1
KU350761,A,NA1
KU350761,A,NA1
KU350761,A,NA1
KU350762,A,NA1
KU350762,A,NA1
KU350762,A,NA1
KU350763,A,NA1
KU350763,A,NA1
KU350763,A,NA1
KU350763,A,NA1
KU350774,A,NA1
KU350774,A,NA1
KU350774,A,NA1
KU350764,A,GA5
KU350765,A,NA1
KU350765,A,NA1
KU350765,A,NA1
KU350767,A,GA5
KU350767,A,GA5
KU350768,A,NA1
KU350768,A,NA1
KU350768,A,NA1
KU350768,A,NA1
KU350769,A,GA5
KU350770,A,GA5
KU350770,A,GA5
KU350771,A,NA1
KU350771,A,NA1
KU350771,A,NA1
KU350772,A,NA1
KU350772,A,NA1
KU350772,A,NA1
KU350773,A,NA1
KU350773,A,NA1
KU350773,A,NA1
KU350775,A,GA5
KU350775,A,GA5
KU350776,A,NA1
KU350776,A,NA1
KU350776,A,NA1
KU350777,A,NA1
KU350777,A,NA1
KU350777,A,NA1
KU350785,A,ON1
KU350785,A,ON1
KU350785,A,ON1
KU350785,A,ON1
KU350785,A,ON1
KU350786,A,ON1
KU350786,A,ON1
KU350786,A,ON1
KU350786,A,ON1
KU350778,A,ON1
KU350778,A,ON1
KU350778,A,ON1
KU350778,A,ON1
KU350779,A,NA1
KU350779,A,NA1
KU350787,A,ON1
KU350787,A,ON1
KU350787,A,ON1
KU350787,A,ON1
KU350787,A,ON1
KU350788,A,GA2
KU350788,A,GA2
KU350780,A,NA1
KU350780,A,NA1
KU350780,A,NA1
KU350789,A,NA1
KU350789,A,NA1
KU350789,A,NA1
KU350790,A,NA1
KU350790,A,NA1
KU350790,A,NA1
KU350796,A,NA1
KU350796,A,GA2
KU350796,A,NA2
KU350796,A,GA2
KU350796,A,NA1
KU350796,A,NA2
KU350791,A,ON1
KU350791,A,ON1
KU350791,A,ON1
KU350791,A,ON1
KU350791,A,ON1
KU350781,A,NA1
KU350781,A,NA1
KU350781,A,NA1
KU350792,A,NA1
KU350792,A,NA1
KU350792,A,NA1
KU350782,A,NA1
KU350782,A,NA1
KU350783,A,NA1
KU350783,A,NA1
KU350783,A,NA1
KU350783,A,NA1
KU350783,A,NA2
KU350793,A,ON1
KU350793,A,ON1
KU350793,A,ON1
KU350793,A,ON1
KU350793,A,ON1
KU350784,A,NA1
KU350784,A,NA1
KU350784,A,NA1
KU350784,A,NA1
KU350794,A,ON1
KU350794,A,ON1
KU350794,A,ON1
KU350794,A,ON1
KU350795,A,ON1
KU350795,A,ON1
KU350795,A,ON1
KU350795,A,ON1
KU350802,A,ON1
KU350802,A,ON1
KU350802,A,ON1
KU350802,A,ON1
KU350802,A,ON1
KU350800,A,ON1
KU350800,A,ON1
KU350800,A,ON1
KU350800,A,ON1
KU350799,A,ON1
KU350799,A,ON1
KU350799,A,ON1
KU350799,A,ON1
KU350807,A,ON1
KU350807,A,ON1
KU350807,A,ON1
KU350807,A,ON1
KU350805,A,ON1
KU350805,A,ON1
KU350808,A,NA1
KU350808,A,NA1
KU350808,A,NA1
KU350797,A,ON1
KU350797,A,ON1
KU350797,A,ON1
KU350797,A,ON1
KU350809,A,ON1
KU350809,A,ON1
KU350809,A,ON1
KU350809,A,ON1
KU350810,A,ON1
KU350810,A,ON1
KU350810,A,ON1
KU350810,A,ON1
KU350811,A,ON1
KU350811,A,ON1
KU350811,A,ON1
KU350811,A,ON1
KU350798,A,ON1
KU350798,A,ON1
KU350798,A,ON1
KU350798,A,ON1
KU350801,A,ON1
KU350801,A,ON1
KU350801,A,ON1
KU350801,A,ON1
KU350801,A,ON1
KU350812,A,ON1
KU350812,A,ON1
KU350812,A,ON1
KU350812,A,ON1
KU350806,A,ON1
KU350806,A,ON1
KU350806,A,ON1
KU350806,A,ON1
KU350803,A,ON1
KU350803,A,ON1
KU350803,A,ON1
KU350803,A,ON1
KU350803,A,ON1
KU350813,A,ON1
KU350813,A,ON1
KU350813,A,ON1
KU350813,A,ON1
KU350814,A,ON1
KU350814,A,ON1
KU350814,A,ON1
KU350814,A,ON1
KU350804,A,ON1
KU350804,A,ON1
KU350804,A,ON1
KU350804,A,ON1
KU350804,A,ON1
KU350815,A,ON1
KU350815,A,ON1
KU350815,A,ON1
KU350815,A,ON1
KU350816,A,ON1
KU350816,A,ON1
KU350816,A,ON1
KU350816,A,ON1
KU350817,A,ON1
KU350817,A,ON1
KU350817,A,ON1
KU350817,A,ON1
